id,x,y,year,country,people,tech,counts
10240,-63.44578,65.49377,1975,JP,3,1,6
7142,-63.44657,65.49283,1974,JP,3,1,0
14291,53.05335,38.753918,1976,US,2,1,5
7144,47.778564,-16.092407,1974,US,2,6,0
15451,47.782314,-16.090803,1976,US,2,6,7
16608,-62.768764,60.746017,1977,US,2,1,4
10991,-62.873913,61.15474,1975,US,2,6,7
6947,-62.871983,61.15447,1974,US,2,3,0
16605,-62.73535,60.747887,1977,US,2,3,8
9386,-62.76652,60.672497,1975,JP,3,1,8
14850,-62.797314,60.47652,1976,US,1,1,8
17493,-62.878956,61.173187,1977,FI,3,3,2
15619,-62.76655,60.728043,1976,US,2,1,11
8341,-62.759197,60.75412,1974,US,2,3,0
18329,-62.76856,60.731018,1977,US,6,3,4
13474,10.944438,-59.516964,1976,US,2,3,12
6994,10.949509,-59.514866,1974,GB,3,3,0
13834,54.38041,85.75616,1976,DE,3,1,5
5021,53.5716,64.585365,1973,US,2,1,0
13905,53.564816,64.57762,1976,US,2,1,17
13987,-23.939394,69.6653,1976,GB,3,1,2
15877,-23.937023,69.67237,1976,GB,3,1,4
8657,-23.939442,69.66886,1974,US,2,1,0
7754,-32.679462,31.04282,1974,DE,3,1,0
9125,-32.682526,31.047106,1975,US,2,1,3
17279,-32.68,31.041952,1977,JP,3,1,8
15792,-32.67909,31.043789,1976,DE,3,5,8
15703,74.70831,-6.721669,1976,CS,3,3,4
14728,74.72657,-6.8345623,1976,US,2,1,9
16523,74.729706,-6.841112,1977,DE,1,6,12
6482,74.692505,-6.636403,1974,DE,3,4,0
16716,74.71402,-6.7956862,1977,ZA,2,4,9
5983,-29.157682,29.443869,1974,US,2,4,0
7790,-29.163307,29.432816,1974,US,2,6,0
4113,-66.34722,9.30108,1973,US,2,2,0
18521,-66.34188,9.302619,1977,NL,2,2,10
7866,-50.397015,-65.313934,1974,NL,2,2,0
6092,2.153875,32.136127,1974,GB,3,4,0
13844,2.1198618,32.10452,1976,US,2,2,7
9627,2.1164627,32.10806,1975,US,2,2,6
6148,2.1152894,32.101936,1974,US,2,4,0
15706,2.1338682,32.12155,1976,US,2,2,3
15965,2.1202438,32.107365,1977,GB,1,2,3
9630,2.1083536,32.079926,1975,US,2,2,9
19250,-78.38301,-31.735075,1977,US,6,2,5
14599,-64.90361,-48.24784,1976,US,2,2,3
14729,-64.928246,-48.230965,1976,JP,3,4,5
5792,-64.90722,-48.24203,1973,DE,3,4,0
19242,87.73323,40.161167,1977,NL,2,4,12
10643,87.728516,40.162556,1975,US,2,4,2
9803,42.681763,-9.139708,1975,US,2,4,4
6542,42.663006,-9.145189,1974,US,2,4,0
7100,42.662342,-9.138566,1974,JP,3,2,0
13846,12.32714,-100.47185,1976,US,2,2,8
8387,12.350336,-100.332054,1974,US,1,4,0
14040,12.325817,-100.47048,1976,US,6,2,5
18505,12.301333,-100.4945,1977,FR,3,4,2
14718,49.148037,-2.8663507,1976,US,6,1,3
4398,53.0232,17.757212,1973,US,6,4,0
17816,53.01304,17.789747,1977,CA,3,2,4
13530,9.900699,-45.820663,1976,US,6,2,3
7978,9.896321,-45.8163,1974,JP,3,5,0
13851,9.8962,-45.819244,1976,US,1,6,9
13853,28.932405,-10.95317,1976,US,2,5,4
13855,28.92794,-10.936506,1976,US,2,3,2
14781,28.933453,-10.952213,1976,US,2,6,3
3595,57.574265,33.083687,1972,US,2,1,0
16769,57.579086,33.079655,1977,JP,3,5,10
14936,57.573055,33.085476,1976,US,2,5,8
2448,-41.200886,13.807952,1971,US,2,5,0
13954,-41.19691,13.7952175,1976,US,2,5,10
6200,-41.19857,13.798519,1974,US,2,5,0
4239,-41.20174,13.806917,1973,US,2,5,0
6054,-83.12785,-37.26102,1974,US,2,4,0
3571,-81.57516,-51.91276,1972,US,2,1,0
5825,-82.07331,-51.94881,1973,US,2,5,0
18324,-10.96064,31.758852,1977,US,6,1,6
3665,-58.182106,52.112396,1972,US,6,1,0
13646,37.939495,-21.678833,1976,US,6,1,10
16243,37.94598,-21.67983,1977,US,2,5,7
11027,37.93997,-21.687693,1975,JP,3,5,11
7317,49.260975,81.893524,1974,US,2,5,0
9270,49.261383,81.89452,1975,US,2,1,4
5877,49.259872,81.891365,1973,US,2,1,0
15445,-30.213406,-19.82635,1976,US,2,1,8
8339,72.06765,73.65595,1974,US,2,1,0
7643,72.100525,73.63236,1974,US,2,5,0
9203,72.086525,73.65264,1975,GB,3,5,2
