source,target,five
16124,2204,
16124,3476,
16124,5886,
16124,9135,
16124,10692,
16125,741,
16125,5063,
16125,6149,
16125,6712,
16125,7610,
16125,8026,
16125,10487,
16126,1218,
16126,5678,
16126,8608,
16127,10549,
16127,11713,
16129,4933,
16129,6446,
16129,9139,
16130,6409,
16130,9924,
16131,1273,
16131,5606,
16131,9188,
16132,2885,
16133,992,
16134,1287,
16134,1885,
16134,9755,
16135,12704,
16136,9679,
16137,1647,
16137,4158,
16138,7297,
16139,4226,
16140,4510,
16141,7458,
16142,6166,
16142,6617,
16142,8211,
16143,2482,
16144,5103,
16145,1782,
16145,2678,
16146,4696,
16146,5316,
16146,10015,
16147,3660,
16148,580,
16148,789,
16149,4053,
16150,1002,
16150,2089,
16150,4582,
16150,6414,
16151,1759,
16151,2337,
16152,139,
16152,226,
16152,3043,
16153,6455,
16153,9651,
16154,2246,
16154,2271,
16154,4544,
16154,4652,
16154,5568,
16154,6521,
16155,4964,
16155,4965,
16156,7522,
16157,13048,
16158,10157,
16158,10748,
16158,11218,
16159,6384,
16159,9833,
16159,10025,
16159,11962,
16159,12189,
16160,10227,
16161,4209,
16161,7786,
16162,1076,
16162,3553,
16163,2604,
16164,11369,
16165,2786,
16165,7708,
16166,6168,
16166,11871,
16167,2338,
16167,3709,
16168,11896,
16169,3239,
16169,6426,
16169,10779,
16170,477,
16170,5577,
16170,7117,
16170,7477,
16170,7889,
16170,8295,
16170,8325,
16171,8236,
16172,5592,
16173,3055,
16173,4403,
16173,5064,
16173,6753,
16173,9440,
16174,4495,
16174,5686,
16174,5920,
16174,8586,
16174,10466,
16175,7798,
16176,1206,
16177,6534,
16177,7141,
16178,6534,
16179,11037,
16179,11911,
16180,2486,
16181,4081,
16182,1437,
16182,1659,
16182,3082,
16182,4887,
16182,10177,
16183,8135,
16183,10123,
16183,10535,
16183,13405,
16184,9573,
16184,11546,
16185,6423,
16185,8043,
16186,2556,
16186,7907,
16187,5881,
16187,7203,
16187,9741,
16187,11043,
16188,9460,
16189,8088,
16189,8307,
16190,5688,
16191,5781,
16191,6593,
16192,8591,
16193,1653,
16194,3161,
16195,4013,
16196,7212,
16196,7450,
16197,6149,
16198,5407,
16198,5560,
16199,7859,
16199,9173,
16199,9920,
16201,1156,
16201,2330,
16202,5889,
16203,1335,
16203,3804,
16203,4342,
16203,6716,
16203,9633,
16203,10129,
16204,7006,
16205,3971,
16205,6965,
16205,7000,
16206,10258,
16207,2740,
16207,4281,
16207,4636,
16207,6494,
16207,7650,
16208,13713,
16209,5327,
16209,10054,
16210,12221,
16211,3731,
16212,9930,
16212,12260,
16213,2893,
16213,3036,
16213,3635,
16213,12318,
16214,8562,
16214,14130,
16215,1182,
16215,1852,
16215,4529,
16215,5459,
16215,8723,
16215,10651,
16215,12262,
16216,4498,
16217,1194,
16217,2662,
16218,8889,
16219,3870,
16220,5042,
16220,8115,
16220,10659,
16221,3835,
16221,5949,
16221,7884,
16221,8623,
16222,5261,
16222,8573,
16223,158,
16223,192,
16223,237,
16223,312,
16223,520,
16223,570,
16223,664,
16223,684,
16223,1732,
16223,4743,
16223,6417,
16223,7946,
16224,8677,
16224,9653,
16224,11271,
16225,5265,
16225,10223,
16226,7302,
16226,11152,
16226,13070,
16227,5862,
16227,6297,
16227,7838,
16227,8480,
16228,9361,
16229,6423,
16230,11081,
16231,3006,
16231,4553,
16232,9065,
16233,11737,
16233,12422,
16234,10910,
16235,1304,
16235,3969,
16235,4040,
16235,10166,
16236,391,
16236,445,
16236,606,
16236,3077,
16237,6154,
16237,6690,
16237,8023,
16238,639,
16238,1925,
16238,1985,
16238,4002,
16239,3988,
16240,1791,
16240,2711,
16241,6584,
16241,7593,
16242,2660,
16242,11674,
16242,12678,
16243,3595,
16243,9846,
16243,9971,
16243,11027,
16244,4268,
16244,5674,
16244,7700,
16244,8027,
16244,8640,
16245,9725,
16246,2261,
16246,2328,
16246,2463,
16246,3561,
16247,9438,
16247,11676,
16247,12049,
16248,3627,
16249,9908,
16250,1138,
16251,8611,
16252,9686,
16253,3345,
16253,4273,
16253,6027,
16253,7094,
16254,3330,
16255,5284,
16255,10354,
16255,11170,
16256,8091,
16257,2740,
16257,4277,
16257,11696,
16257,12163,
16258,4719,
16258,7268,
16259,8309,
16259,11403,
16259,12128,
16260,10250,
16261,8088,
16261,9670,
16261,10594,
16261,11042,
16263,10361,
16264,3624,
16264,12180,
16265,8606,
16266,11406,
16266,12010,
16266,13047,
16267,3475,
16267,3946,
16267,6844,
16267,7274,
16268,12760,
16269,12760,
16270,1699,
16271,1790,
16271,2631,
16271,7612,
16272,11678,
16273,8496,
16274,1777,
16274,3784,
16274,4153,
16274,5294,
16274,5991,
16274,8461,
16275,2017,
16275,12261,
16276,8609,
16276,8720,
16276,9274,
16276,9547,
16277,5249,
16277,10805,
16278,4666,
16278,4767,
16278,8380,
16278,10516,
16279,6545,
16279,10263,
16280,5459,
16281,4422,
16282,4691,
16282,5891,
16283,5157,
16283,5700,
16284,9408,
16285,106,
16285,125,
16285,314,
16285,574,
16285,10009,
16286,7508,
16287,3127,
16288,5522,
16288,6107,
16288,8150,
16288,12792,
16289,4053,
16289,6023,
16289,8214,
16290,10656,
16290,12093,
16291,5679,
16291,9129,
16292,5042,
16293,83,
16293,508,
16293,2524,
16294,7574,
16294,11344,
16294,11582,
16295,5616,
16296,6059,
16297,3258,
16298,11213,
16299,6290,
16299,12800,
16299,13148,
16300,6290,
16300,8318,
16301,6789,
16302,5472,
16303,5957,
16304,7621,
16305,10454,
16305,12037,
16306,10579,
16306,12537,
16307,2610,
16307,7079,
16307,10338,
16308,1698,
16308,1867,
16308,2093,
16308,2220,
16308,2350,
16309,1273,
16309,1937,
16309,1963,
16309,3791,
16309,7602,
16310,10710,
16311,2683,
16311,3104,
16311,4125,
16312,2274,
16312,4589,
16312,6186,
16312,12474,
16313,3489,
16313,9877,
16314,13206,
16315,1302,
16316,1876,
16317,2876,
16318,10233,
16318,10856,
16319,12815,
16320,8210,
16321,4843,
16322,1654,
16322,2012,
16322,2260,
16322,2843,
16323,5940,
16323,8105,
16323,8642,
16324,2164,
16324,5239,
16325,1219,
16325,3408,
16325,4263,
16325,4362,
16325,9238,
16326,8706,
16326,9119,
16326,9984,
16326,10978,
16327,3308,
16327,3977,
16328,7486,
16328,8254,
16329,7383,
16329,7615,
16329,7921,
16330,9980,
16330,10790,
16330,11984,
16331,7203,
16331,8190,
16331,8709,
16331,9915,
16332,8404,
16333,5739,
16333,12234,
16334,9915,
16334,10424,
16334,10534,
16335,1607,
16335,2465,
16335,4667,
16335,7445,
16335,11374,
16336,1692,
16336,1916,
16336,2571,
16337,2820,
16337,3272,
16338,2066,
16338,2643,
16338,5745,
16338,9993,
16338,11045,
16339,5745,
16339,6439,
16340,4446,
16340,9512,
16341,4446,
16342,11340,
16342,11342,
16342,12962,
16342,13277,
16343,4225,
16343,9402,
16344,9874,
16345,8569,
16345,12557,
16346,1572,
16347,4603,
16348,5409,
16348,8141,
16349,14597,
16350,2220,
16350,3984,
16350,4934,
16350,7931,
16350,9279,
16350,9511,
16350,10316,
16351,3660,
16351,4772,
16352,1335,
16352,3342,
16352,4198,
16352,7342,
16352,9516,
16352,9872,
16352,12950,
16354,4978,
16354,5604,
16354,5654,
16354,8203,
16355,4979,
16355,6669,
16355,7578,
16355,9187,
16355,9334,
16355,9927,
16355,10066,
16355,10647,
16355,11121,
16355,11272,
16356,5122,
16356,6609,
16357,4765,
16357,5885,
16357,6267,
16357,8604,
16357,8715,
16358,8366,
16358,8638,
16359,5255,
16359,6778,
16359,13281,
16360,5459,
16360,7498,
16360,9403,
16360,9404,
16360,10271,
16361,1795,
16362,2034,
16362,7167,
16363,7277,
16363,7665,
16364,6375,
16365,5523,
16366,996,
16366,1017,
16366,2198,
16366,4031,
16366,6678,
16367,5350,
16367,7391,
16367,7565,
16367,8278,
16368,4053,
16369,12080,
16370,1427,
16370,3302,
16370,3730,
16371,2524,
16371,6861,
16371,7796,
16371,12096,
16372,1002,
16372,9554,
16373,8978,
16374,2310,
16374,5110,
16374,11212,
16375,3000,
16375,4390,
16376,3518,
16376,8686,
16378,5811,
16379,1126,
16379,1703,
16379,10386,
16380,10664,
16381,4661,
16381,6573,
16382,5265,
16382,6167,
16383,10854,
16384,6298,
16385,6930,
16385,7679,
16385,9217,
16385,10481,
16386,3896,
16386,4180,
16386,5911,
16386,6565,
16386,6900,
16386,8017,
16386,10899,
16387,1419,
16387,1651,
16387,7995,
16387,10971,
16388,7125,
16388,7184,
16388,9360,
16389,7081,
16389,11736,
16390,6782,
16390,11068,
16390,11803,
16390,11949,
16390,12411,
16391,5256,
16391,9413,
16391,9520,
16391,9678,
16391,10034,
16391,11579,
16391,11670,
16392,2129,
16392,5260,
16392,9727,
16393,541,
16393,1537,
16393,11463,
16394,1342,
16394,6272,
16394,7970,
16394,11744,
16395,8518,
16395,8618,
16396,5621,
16396,5690,
16396,5902,
16396,6172,
16396,6270,
16396,6901,
16396,8220,
16397,4306,
16397,4491,
16397,6334,
16398,9839,
16399,5505,
16400,870,
16400,919,
16400,11506,
16401,11210,
16401,13826,
16402,5390,
16402,10046,
16403,7974,
16403,8759,
16403,13026,
16404,5480,
16404,12618,
16405,4022,
16405,5088,
16405,7373,
16406,9540,
16406,11918,
16407,11473,
16408,2857,
16409,1691,
16409,1964,
16410,3777,
16410,6824,
16410,9912,
16411,4596,
16411,5553,
16411,5878,
16411,6262,
16412,2295,
16413,3630,
16413,4928,
16413,9458,
16414,8752,
16415,701,
16416,2683,
16417,9862,
16418,3598,
16418,5367,
16419,6533,
16420,4285,
16420,4988,
16420,8302,
16421,5144,
16421,7152,
16421,8666,
16421,11775,
16421,14186,
16422,8461,
16422,11116,
16422,12778,
16423,7171,
16423,7930,
16424,2166,
16424,3032,
16424,3136,
16424,3306,
16424,4110,
16425,6523,
16425,6551,
16425,8308,
16426,2140,
16426,5378,
16426,6450,
16426,8316,
16426,9147,
16427,3827,
16427,4119,
16427,4170,
16428,13291,
16429,5583,
16429,5916,
16429,6374,
16429,6912,
16430,6453,
16430,9644,
16431,7073,
16432,7236,
16432,7420,
16432,7881,
16432,9646,
16432,9647,
16432,9822,
16432,9882,
16433,3458,
16433,3929,
16433,3990,
16434,8280,
16435,9002,
16435,9209,
16435,9593,
16436,7831,
16436,10463,
16437,6173,
16438,10748,
16438,11752,
16439,6630,
16440,11598,
16441,14209,
16442,8226,
16443,5454,
16444,6566,
16444,9892,
16445,4790,
16445,8527,
16445,9597,
16446,1273,
16447,2442,
16448,11362,
16449,1468,
16449,1477,
16449,1624,
16449,2020,
16450,5114,
16450,10671,
16451,1103,
16451,3318,
16452,9320,
16453,1249,
16453,2323,
16453,11236,
16454,2777,
16454,4308,
16455,2777,
16456,10915,
16456,11743,
16456,12158,
16457,1635,
16457,4594,
16458,5634,
16458,6100,
16458,7500,
16458,7647,
16459,6398,
16459,6495,
16459,10173,
16459,11032,
16460,5074,
16461,10046,
16462,6360,
16462,6814,
16462,7140,
16463,4624,
16464,6758,
16464,8494,
16465,6602,
16466,7857,
16467,7378,
16467,10684,
16468,5341,
16469,12295,
16469,13616,
16470,5242,
16470,7920,
16471,7096,
16472,8596,
16473,1266,
16474,5598,
16475,6213,
16475,10059,
16476,1939,
16476,4569,
16476,5819,
16476,6702,
16476,7671,
16476,8705,
16476,9168,
16476,10635,
16477,6037,
16477,8456,
16477,10495,
16477,11486,
16478,3631,
16479,2620,
16479,2955,
16479,2977,
16479,3061,
16479,7709,
16480,5275,
16480,8127,
16481,3801,
16481,6997,
16481,8005,
16481,8605,
16481,9132,
16481,9392,
16481,9875,
16482,13487,
16483,2344,
16483,7928,
16483,12382,
16484,7822,
16485,8356,
16486,6129,
16486,10676,
16487,7070,
16487,9281,
16488,2507,
16488,6960,
16488,7340,
16489,2171,
16489,2398,
16489,3733,
16489,6835,
16490,12447,
16490,12567,
16491,294,
16491,447,
16491,506,
16491,1394,
16491,1561,
16491,5206,
16492,2754,
16493,1863,
16493,2729,
16494,6675,
16495,5426,
16495,11341,
16496,3586,
16497,841,
16497,4826,
16497,6860,
16497,9478,
16497,11031,
16498,6556,
16499,3118,
16499,9522,
16500,6453,
16501,9646,
16501,9948,
16501,11070,
16502,2474,
16502,3740,
16502,6787,
16503,7519,
16504,3236,
16504,4782,
16504,9950,
16505,7469,
16505,12465,
16506,10394,
16507,5709,
16507,7422,
16508,7524,
16509,6421,
16509,7896,
16509,8285,
16509,8286,
16509,9481,
16510,8575,
16511,3406,
16511,4393,
16511,4658,
16512,4954,
16513,6375,
16513,6628,
16514,4659,
16515,5710,
16515,7120,
16515,7952,
16515,8227,
16516,6921,
16517,845,
16517,1123,
16517,1559,
16517,6871,
16518,11015,
16519,686,
16519,1738,
16519,4460,
16519,7192,
16519,11105,
16520,13006,
16521,3611,
16522,11893,
16523,4973,
16523,6482,
16523,7790,
16524,6690,
16524,7960,
16525,2970,
16526,4595,
16526,8328,
16527,9968,
16528,1155,
16528,1178,
16528,4397,
16529,9375,
16530,4495,
16530,8741,
16531,5686,
16531,7204,
16532,2451,
16532,6471,
16532,6531,
16532,10351,
16533,10920,
16533,11974,
16534,11033,
16535,5391,
16535,5922,
16535,11385,
16536,1965,
16536,3722,
16537,4160,
16538,8544,
16538,10418,
16538,12059,
16539,2132,
16539,2619,
16540,8131,
16540,10188,
16541,4762,
16541,9576,
16542,4968,
16542,5691,
16542,5692,
16542,6088,
16542,6601,
16542,7654,
16542,7860,
16543,5366,
16543,7865,
16543,13839,
16544,8173,
16544,8553,
16545,8603,
16546,5287,
16546,7653,
16547,3312,
16548,1721,
16548,11040,
16549,6432,
16550,4928,
16550,5402,
16550,6894,
16550,7442,
16551,2696,
16552,5599,
16552,6043,
16553,4446,
16553,5248,
16553,14187,
16554,11321,
16554,11771,
16555,10487,
16556,10813,
16557,2171,
16557,2749,
16557,3167,
16558,11129,
16559,6005,
16560,3066,
16561,5396,
16562,11193,
16563,1573,
16563,7772,
16564,994,
16565,8275,
16566,4119,
16566,8617,
16566,13786,
16567,3586,
16568,3586,
16568,9691,
16569,7730,
16569,11002,
16570,106,
16570,673,
16571,508,
16571,1094,
16571,7882,
16571,10080,
16572,6537,
16573,114,
16573,1564,
16573,3294,
16573,7948,
16573,8282,
16574,3087,
16574,4454,
16574,8649,
16575,1193,
16576,4548,
16576,4952,
16577,4661,
16577,11151,
16578,11151,
16578,13067,
16578,13228,
16578,14150,
16579,6921,
16580,3848,
16580,5008,
16580,6193,
16580,9707,
16581,10579,
16581,11661,
16582,2561,
16583,8065,
16583,10343,
16583,12421,
16584,6186,
16584,7531,
16585,5009,
16585,7958,
16585,9964,
16586,13315,
16587,5230,
16587,6640,
16587,7191,
16588,3145,
16588,10637,
16589,4839,
16589,8294,
16590,3239,
16590,10102,
16590,10409,
16590,10554,
16591,918,
16591,1512,
16591,1665,
16591,2788,
16591,4490,
16591,9837,
16591,10297,
16591,10833,
16592,10678,
16593,3739,
16594,4290,
16594,4689,
16594,7770,
16595,5649,
16595,6645,
16596,4045,
16597,5829,
16598,11037,
16599,9195,
16599,12058,
16600,4275,
16600,8444,
16600,11987,
16601,6657,
16601,7086,
16602,5889,
16602,7497,
16602,9122,
16602,10543,
16602,11755,
16602,13745,
16603,3503,
16603,5328,
16603,9327,
16604,1607,
16604,2284,
16604,5493,
16605,6947,
16605,6994,
16606,2917,
16607,5686,
16607,10467,
16608,7144,
16608,10991,
16609,13331,
16610,6437,
16611,2977,
16611,3092,
16611,3093,
16612,5366,
16612,14726,
16613,5366,
16614,3739,
16614,4148,
16614,8610,
16614,8743,
16614,10045,
16614,10202,
16614,10308,
16614,11316,
16615,7554,
16615,9463,
16616,6266,
16616,8262,
16617,3942,
16618,5142,
16619,1286,
16619,1421,
16619,4850,
16619,5061,
16619,5972,
16619,7387,
16619,10442,
16620,3308,
16620,3771,
16621,2289,
16621,2431,
16621,5496,
16621,10869,
16622,6523,
16623,9793,
16624,8343,
16625,13989,
16626,5693,
16626,7534,
16626,12965,
16627,5846,
16628,11856,
16629,12384,
16629,13041,
16630,7534,
16630,11413,
16631,11116,
16632,4047,
16632,5083,
16632,9377,
16633,8360,
16634,7494,
16634,12131,
16635,9611,
16635,11556,
16635,11980,
16636,8411,
16637,8151,
16638,5990,
16638,7056,
16638,8669,
16638,10261,
16639,4900,
16639,8311,
16640,8460,
16640,12133,
16641,1645,
16641,12044,
16642,5235,
16643,5067,
16644,292,
16644,382,
16644,7828,
16644,14069,
16645,2112,
16645,3954,
16646,1198,
16646,5343,
16647,10916,
16648,6001,
16648,7068,
16648,8687,
16649,6681,
16650,6911,
16651,5896,
16652,11201,
16652,12266,
16653,393,
16653,493,
16653,1009,
16653,1391,
16653,2421,
16654,9493,
16654,10818,
16655,13436,
16656,1012,
16656,2810,
16656,5664,
16657,1834,
16658,316,
16658,951,
16659,10451,
16660,543,
16660,1146,
16660,4760,
16660,4853,
16660,9479,
16661,5353,
16662,4455,
16662,9355,
16663,10830,
16664,3663,
16665,3528,
16665,5428,
16666,12938,
16667,6928,
16668,7302,
16669,11081,
16670,5774,
16670,10097,
16670,10163,
16671,5843,
16671,6738,
16672,9068,
16673,6635,
16674,1035,
16675,7188,
16675,13378,
16676,1925,
16676,2324,
16676,5274,
16676,6576,
16676,7311,
16677,7311,
16677,7905,
16677,9967,
16677,10780,
16677,11024,
16678,4312,
16679,9255,
16680,10559,
16680,11093,
16681,6807,
16681,8737,
16682,8055,
16682,9776,
16683,8734,
16684,4843,
16684,8327,
16685,1387,
16685,3188,
16686,1829,
16686,3540,
16687,6363,
16687,6506,
16687,10131,
16687,12905,
16688,2948,
16689,5390,
16690,7708,
16691,6527,
16691,6643,
16691,11386,
16692,4498,
16692,5892,
16692,9150,
16692,13476,
16693,3306,
16693,9906,
16694,8500,
16694,11061,
16694,11474,
16695,3906,
16695,7324,
16696,5839,
16697,2132,
16697,4441,
16697,10243,
16697,10983,
16698,7651,
16698,10989,
16698,13751,
16699,9449,
16699,12222,
16700,6406,
16701,4527,
16701,4877,
16701,6157,
16702,5869,
16702,6018,
16702,10781,
16702,11255,
16703,2693,
16703,5288,
16703,5787,
16703,6302,
16703,6433,
16703,9671,
16703,11489,
16703,12502,
16703,13444,
16703,13678,
16704,5882,
16704,7814,
16705,6077,
16705,6694,
16706,10250,
16706,10792,
16707,6266,
16708,6798,
16708,11226,
16709,342,
16710,479,
16710,565,
16710,4802,
16710,8123,
16710,8722,
16711,6036,
16711,11404,
16711,12825,
16711,13555,
16711,14050,
16711,14239,
16711,14657,
16711,14954,
16712,9874,
16712,10252,
16713,4115,
16713,4710,
16713,4799,
16713,8382,
16714,3094,
16714,7659,
16715,1550,
16715,2823,
16715,4637,
16716,4973,
16716,5983,
16717,3745,
16718,4507,
16718,13296,
16719,4115,
16719,9497,
16719,10517,
16719,11240,
16720,8203,
16720,8662,
16721,8203,
16721,9282,
16722,4380,
16722,8383,
16723,12155,
16724,3671,
16724,13562,
16724,14784,
16725,3108,
16725,3390,
16725,6030,
16726,12973,
16727,14378,
16727,14379,
16728,3973,
16729,11129,
16729,11335,
16729,14193,
16730,4290,
16730,4984,
16730,6369,
16730,7820,
16731,371,
16732,387,
16732,505,
16732,1536,
16732,11799,
16732,13635,
16733,6167,
16733,8106,
16733,9642,
16734,1955,
16734,6620,
16735,6784,
16735,12522,
16736,94,
16736,394,
16736,1696,
16737,7073,
16737,9677,
16738,6861,
16739,6058,
16739,7173,
16740,9611,
16740,11029,
16741,1452,
16741,2521,
16741,2848,
16741,3541,
16741,5859,
16742,10451,
16743,4106,
16743,9384,
16743,10465,
16744,9706,
16744,11412,
16745,2811,
16745,3719,
16746,2811,
16746,2945,
16746,4204,
16746,7148,
16747,3124,
16747,5124,
16747,7379,
16747,12685,
16748,13801,
16749,5710,
16749,5863,
16750,1149,
16751,3866,
16751,7123,
16751,8386,
16752,4143,
16752,5080,
16752,5711,
16753,2604,
16753,13237,
16753,13396,
16754,436,
16754,1248,
16754,1604,
16755,11154,
16756,2148,
16756,3434,
16756,11455,
16756,12042,
16757,9094,
16757,10230,
16758,4408,
16759,9360,
16759,10827,
16760,2788,
16760,3466,
16760,7845,
16760,10410,
16760,11535,
16761,5485,
16762,3186,
16763,2559,
16763,2627,
16764,9496,
16765,9813,
16766,5846,
16767,7209,
16767,12212,
16768,5592,
16768,7403,
16769,3595,
16769,7317,
16769,7436,
16769,7968,
16769,10914,
16770,4168,
16770,6201,
16771,6531,
16771,14488,
16772,1832,
16773,11384,
16774,1158,
16774,1214,
16774,1310,
16774,1458,
16774,10049,
16775,11579,
16776,6829,
16777,5607,
16777,6490,
16777,7972,
16778,9666,
16778,11395,
16778,12354,
16779,1437,
16779,5728,
16779,8252,
16780,4082,
16780,4173,
16780,4672,
16780,8079,
16781,4440,
16781,5403,
16782,7982,
16782,8188,
16782,8707,
16782,10512,
16783,4132,
16783,5441,
16783,11330,
16784,6432,
16785,11863,
16785,11996,
16786,1937,
16786,2326,
16786,4394,
16786,4793,
16786,10340,
16787,13035,
16787,13266,
16787,13273,
16787,13399,
16788,5738,
16789,1809,
16789,10310,
16790,2797,
16790,3245,
16791,8346,
16791,8503,
16791,10533,
16792,8711,
16793,7434,
16794,2581,
16795,5838,
16795,6212,
16796,2669,
16797,7609,
16797,9543,
16798,2669,
16799,1156,
16799,1176,
16799,4976,
16799,7278,
16799,10601,
16800,9392,
16801,7949,
16801,9394,
16801,10696,
16801,10800,
16802,9874,
16803,4142,
16803,5601,
16803,7997,
16804,4859,
16805,6100,
16805,7221,
16805,7393,
16805,9273,
16805,9805,
16806,9805,
16806,10133,
16807,2398,
16807,6840,
16808,9378,
16808,11323,
16809,5511,
16810,7868,
16811,4212,
16811,10430,
16811,11414,
16811,12253,
16812,10318,
16813,10696,
16814,1622,
16814,3539,
16815,11327,
16815,11628,
16816,11327,
16817,8742,
16818,140,
16818,3102,
16819,11129,
16819,11420,
16820,618,
16820,6158,
16820,10946,
16821,320,
16821,430,
16821,1505,
16821,10269,
16822,3450,
16822,4995,
16823,5459,
16823,14005,
16824,9754,
16825,2753,
16825,4609,
16825,5301,
16825,10810,
16826,7347,
16827,4533,
16828,5755,
16829,10813,
16829,13785,
16830,6782,
16830,7290,
16830,10324,
16830,11141,
16830,11720,
16830,12265,
16831,8910,
16832,849,
16832,5259,
16832,11646,
16833,4496,
16834,7119,
16835,4583,
16835,5901,
16836,6456,
16837,2079,
16837,2215,
16837,4301,
16837,4746,
16838,9299,
16839,8286,
16839,10222,
16840,2369,
16840,2375,
16840,4114,
16841,5606,
16841,5830,
16841,7248,
16842,782,
16843,13006,
16844,4211,
16845,7081,
16845,9773,
16845,10969,
16846,2442,
16847,2746,
16848,6874,
16849,1870,
16849,5384,
16849,8694,
16849,9604,
16850,1078,
16850,2443,
16850,7029,
16850,9489,
16850,10970,
16850,11156,
16851,7740,
16851,9359,
16852,7958,
16852,9428,
16852,10344,
16852,10588,
16853,6937,
16854,4432,
16854,7364,
16855,2953,
16856,325,
16856,426,
16856,1608,
16856,1805,
16857,146,
16857,281,
16857,437,
16857,2567,
16858,2661,
16859,9727,
16860,1387,
16860,2694,
16860,10539,
16860,11407,
16861,11306,
16862,13894,
16863,5480,
16863,9267,
16864,3631,
16865,9732,
16866,6726,
16867,7065,
